FID_1,X,Y,ID,Cd,Pb,Cr,SIGLE_PEDO,region_etm,GS
14631,265500,137500,IF403,0.1,,29.9375,Gbbr2,14,29
14440,250500,119500,IF1247,0.25,,33.2708333333,Gbbr2,14,29
14301,260500,119500,IF1042,0.25,,39.3125,Gbbr2(q),14,29
14388,266500,125500,IF1182,0.25,,26.0833333333,Gbbl3,14,29
14533,263500,133500,IF168,,,30.9791666667,Gbbr2,14,29
14654,249500,117500,IF426,0.43,,29.9375,Gbbr2,14,29
14655,257500,117500,IF427,0.57,,36.1875,Gbbr2,14,29
14554,267500,117500,IF226,,,28.8958333333,Gbbr2(q),14,29
14400,274500,135500,IF1203,0.25,,24.625,Gdbr2,14,29
14551,255500,117500,IF220,,,26.8125,GDbr2,14,29
14647,257500,127500,IF419,0.8,,35.1458333333,GDbr2,14,29
14211,269500,143500,IF034,,,31.5729166667,Ghxr2,14,29
14395,270500,145500,IF1199,0.25,,18.5833333333,Ghxr2,14,29
14553,263500,117500,IF224,,,32.0208333333,Gix0_1,14,29
14398,278500,145500,IF1201,0.545,,21.9166666667,Gixr2,14,29
14386,262500,125500,IF1180,0.25,,25.3541666667,Gixr2(q),14,29
14528,267500,143500,IF163,,,22.6458333333,Gixr2,14,29
14543,279500,147500,IF203,0.42,,21.6041666667,Gix0_1,14,29
14529,271500,143500,IF164,,,24.7291666667,Gixr2,14,29
14287,255500,113500,IF103,,,22.6458333333,Gixr0_1,14,29
14630,281500,147500,IF402,0.31,,22.6458333333,Gixr2,14,29
14530,275500,143500,IF165,,,28.8958333333,Gixr2,14,29
14629,277500,147500,IF401,0.39,,17.4375,rGix2,14,29
14632,277500,137500,IF404,0.1,,24.7291666667,Gbbr2,14,29
14808,245500,121500,IF649,0.349,,28.7916666667,aGDb2,13,28
14763,271500,111500,IF580,0.47,,45.5625,Gbbfi0_1,13,28
14893,248500,115500,IF812,0.63,,38.2708333333,Gbbr2,13,28
14731,247500,111500,IF518,0.12,,23.6875,Gbbr2,13,28
14977,244500,119500,IF955,0.69,,29.9375,Gbbr3,13,28
14894,252500,115500,IF813,0.87,,30.9791666667,Ghxr2,13,28
14950,276500,119500,IF926,0.25,,40.3541666667,OT,13,28
14797,265500,141500,IF638,0.1,,28.8958333333,Gbbf4,9,25
14964,260500,139500,IF940,0.25,,38.2708333333,Gbbf4,9,25
14878,252500,135500,IF781,0.75,,40.3541666667,Gbbfp4,9,16
14879,256500,135500,IF782,0.1,,36.1875,Gbbr2,9,25
14975,244500,129500,IF953,0.25,,28.8958333333,Gbbr4,9,25
14881,240500,125500,IF784,0.176,,27.8541666667,Gbbr3,9,25
14796,261500,141500,IF637,0.1,,47.8541666667,Gbbr2,9,25
14874,268500,145500,IF777,0.28,,30.9791666667,Gbbr2,9,25
14715,259500,141500,IF502,0.1,,38.2708333333,Gbbr4,9,25
14963,272500,149500,IF939,0.672,,21.9166666667,uGix2,9,25
14714,275500,151500,IF501,0.33,,28.8958333333,uGix2,9,25
15163,240142,149614,LI1A_4,2.01,,35.1028037383,GbBf0_1,7,15
14795,249500,141500,IF636,0.703,,36.0833333333,Gbbfp5,7,16
15141,205368.3,136212.48,LA 96.4171,,24.8468468468,30.6194690265,Aba1,6,9
15155,218450,144242,LA 96.5408,,33.5855855856,22.8318584071,Aba1,6,9
14794,225500,141500,IF635,0.801,,32.4375,GbBf0_1,6,13
14876,228500,135500,IF779,0.35,,32.0208333333,GbBr2,6,10
14806,213500,131500,IF647,0.139,,23.6875,GbBr2,6,10
14805,205500,131500,IF646,0.1,,29,GbBr2,6,10
14717,207500,131500,IF504,0.28,,24.7291666667,GbBr2,6,10
14931,216500,135500,IF863,1.24,,37.2291666667,GbBr2,6,10
14954,280500,119500,IF930,0.25,,47.6458333333,Gbbfi2,16,31
14886,280500,115500,IF789,0.55,,50.7708333333,Gbbfi2,16,31
14811,289500,121500,IF652,0.1,,30.875,fGbbr2,17,32
14884,288500,125500,IF787,0.35,,50.7708333333,fGbbr2,17,32
14887,284500,115500,IF790,0.23,,38.2708333333,fGbbr2,17,32
14815,273500,101500,IF656,,,31.5,fGbbr2,17,32
14764,279500,111500,IF581,0.13,,38.2708333333,Gbbfi2,17,32
14960,288500,129500,IF936,0.25,,48.6875,Gbbfi2,17,32
14953,284500,119500,IF929,0.62,,39.3125,Gbbfi2,17,32
14952,288500,119500,IF928,0.25,,39.3125,Gbbr2,17,32
14814,285500,111500,IF655,0.1,,48.4791666667,Gbbr2,17,32
14888,288500,115500,IF791,,,27.8541666667,Gbbr2,17,32
14813,281500,111500,IF654,,,37.9583333333,Gbbr3,17,32
15106,230776,158329,LA 96.2888,,23.1351351351,18.3185840708,Aba1,2,4
15151,231207,158916,LA 96.4988,,28.4504504504,27.5221238938,Aba1,2,4
14927,208500,155500,IF859,0.1,,42.4375,Aba(b)1,2,4
15152,232196,157627,LA 96.4989,,27.7297297297,30.0884955752,Aba1,2,4
15104,223581,153482,LA 96.2554,,20.5225225225,9.11504424779,Aba1,2,4
15156,223428,153932,LA 96.5409,,29.6216216216,29.6460176991,Aba1,2,4
15103,202803,148511,LA 96.2551,,23.3153153153,10,Aba1,2,4
14880,232500,125500,IF783,0.4,,34.1041666667,(x)Aba,10,24
14720,235500,121500,IF507,0.63,,32.0208333333,Gbbkf2,10,22
15148,236933,126376,LA 96.4749,,36.9189189189,32.7433628319,GDb0_1,10,23
14836,221500,121500,IF706,0.287,,57.5416666667,(x)Aba,8,9
14719,227500,131500,IF506,1.7,,50.7708333333,A-Gbp1,8,9
14877,232500,135500,IF780,0.28,,42.4375,A-GbB,8,9
14807,225500,131500,IF648,0.1,,23.8958333333,Gbap2,8,14
15159,236316,128932,LA 96.5952,,66.1981981982,31.5044247788,Gbap4,8,14
15139,236156,128559,LA 96.4168,,28.990990991,28.8495575221,Gbbp4,8,14
14976,248500,129500,IF954,0.53,,32.0208333333,aGDbr2,14,29
14810,265500,121500,IF651,,,48.2708333333,Gbbfi2(r),14,29
14948,256500,129500,IF924,0.25,,33.0625,Gbbq6,14,29
14958,276500,139500,IF934,0.25,,23.0625,Gbbr2,14,29
14973,256500,119500,IF951,0.57,,35.1458333333,Gbbr2,14,29
14957,268500,129500,IF933,0.25,,35.1458333333,Gbbr2(q),14,29
14809,257500,121500,IF650,0.184,,34.7291666667,Gbbq6,14,29
14798,269500,141500,IF639,0.1,,29.2083333333,Gbbr5,14,29
14716,275500,141500,IF503,0.31,,23.6875,Gdbr2,14,29
14883,264500,135500,IF786,,,37.2291666667,Ghxr2,14,29
14875,280500,145500,IF778,1.08,,29.9375,Gixr2,14,29
14882,248500,125500,IF785,0.55,,21.7083333333,Gixr2(q),14,29
14962,276500,149500,IF938,0.652,,20.875,Gixr2,14,29
14799,273500,141500,IF640,0.413,,28.0625,Gixr2,14,29
15272,267376,147445,R18S_C4_21,,132.626892857,35.8746732,A-Gbp,9,25
15258,263621,144451,R10S_6,0.53333333333,75.8673469388,38.2,OT,9,25
15259,263621,144451,R10S_C4_17,,85.3293137755,36.3175704,OT,9,25
15260,263621,144451,R10S_C4_18,,83.0221147959,37.2033648,OT,9,25
15261,263621,144451,R10S_C4_19,,84.1757142857,36.3175704,OT,9,25
15271,266539,147461,R17S_C4_32,,67.6792415816,25.2451404,(x)Aba,7,9
15203,259760,145722,Mar-35,,189.309090909,29.0606060606,A-Gbp1,7,9
15296,259471,145654,R2S_15,2.4,469.43877551,26.7,A-Gbp1,7,9
15297,259471,145654,R2S_C4_75,,419.873165816,30.5599068,A-Gbp1,7,9
15298,259471,145654,R2S_C4_76,,419.873165816,31.002804,A-Gbp1,7,9
15299,259471,145654,R2S_C4_77,,423.333964286,31.8885984,A-Gbp1,7,9
15300,259471,145654,R2S_C4_78,,419.873165816,31.8885984,A-Gbp1,7,9
15301,259471,145654,R2S_C4_79,,426.794762755,27.4596264,A-Gbp1,7,9
15304,265425,146083,R32S_C4_26,,92.7123505102,27.9025236,A-Gbp1,7,9
15283,265969,146575,R20S_C4_23,,69.7557206633,23.9164488,ADa,7,9
15284,265517,146566,R21S_C4_24,,92.5969905612,25.6880376,ADa,7,9
15292,263987,146462,R26S_C4_62,,76.677317602,28.788318,aGDBp2,7,16
15307,260169,145577,R3S_16,2.96,137.806122449,30.9,aGixf2,7,15
15308,260169,145577,R3S_17,2.89333333333,135.765306122,32,aGixf2,7,15
15309,260169,145577,R3S_C4_80,,139.548489796,31.002804,aGixf2,7,15
15310,260169,145577,R3S_C4_81,,136.087691327,29.6741124,aGixf2,7,15
15311,260169,145577,R3S_C4_82,,128.012494898,27.4596264,aGixf2,7,15
15312,260169,145577,R3S_C4_83,,133.780492347,28.788318,aGixf2,7,15
15313,260169,145577,R3S_C4_84,,129.166094388,29.2312152,aGixf2,7,15
15345,263147,144932,R9S_14,2.48,496.989795918,29.2,gA-Gbp2,7,9
15346,263147,144932,R9S_C4_71,,451.020352041,31.8885984,gA-Gbp2,7,9
15347,263147,144932,R9S_C4_72,,457.94194898,32.7743928,gA-Gbp2,7,9
15348,263147,144932,R9S_C4_73,,452.173951531,33.21729,gA-Gbp2,7,9
15349,263147,144932,R9S_C4_74,,463.709946429,33.21729,gA-Gbp2,7,9
15236,260185,145954,Mar-84,,222.036363636,25.0202020202,gA-Gbp2,7,9
15303,265150,145988,R31S_C4_25,,507.546727041,36.3175704,gA-Gbp2,7,9
15305,265856,146103,R33S_C4_27,,95.8270691327,35.431776,gA-Gbp2,7,9
15306,266415,146103,R34S_C4_28,,75.7544380102,33.21729,gA-Gbp2,7,9
15320,262246,145814,R5S_13,2.74666666667,133.724489796,35.3,gA-Gbp2,7,9
15321,262246,145814,R5S_C4_66,,154.545283163,35.8746732,gA-Gbp2,7,9
15322,262246,145814,R5S_C4_67,,152.238084184,34.5459816,gA-Gbp2,7,9
15323,262246,145814,R5S_C4_68,,138.394890306,36.7604676,gA-Gbp2,7,9
15324,262246,145814,R5S_C4_69,,144.162887755,34.1030844,gA-Gbp2,7,9
15325,262246,145814,R5S_C4_70,,137.241290816,37.2033648,gA-Gbp2,7,9
15285,264903,146595,R22BS_C4_5,,62.0266040816,26.1309348,Gbbf2,7,15
15286,264930,146564,R22S_C4_6,,70.7939602041,26.1309348,Gbbf2,7,15
15326,260630,144670,R6S_18,1.92,107.193877551,38.8,Gbbf2,7,15
15327,260630,144670,R6S_19,1.90666666667,98.0102040816,38.3,Gbbf2,7,15
15328,260630,144670,R6S_C4_85,,104.940505102,35.431776,Gbbf2,7,15
15329,260630,144670,R6S_C4_86,,103.786905612,39.860748,Gbbf2,7,15
15330,260630,144670,R6S_C4_87,,103.786905612,38.0891592,Gbbf2,7,15
15331,260630,144670,R6S_C4_88,,104.940505102,36.7604676,Gbbf2,7,15
15332,260630,144670,R6S_C4_89,,106.094104592,35.8746732,Gbbf2,7,15
15294,263916,146061,R28S_C4_63,,77.9462770408,27.0167292,Gbbf4,7,15
15295,263397,146067,R29S_C4_64,,84.2910742347,25.2451404,Gbbfp4,7,16
15268,265413,147111,R14S_C4_48,,71.486119898,31.4457012,Gbbf4,7,15
15269,265029,147041,R15S_C4_31,,73.3318790816,33.6601872,Gbbfp2,7,16
15287,262602,146484,R24S_C4_57,,68.3714012755,29.6741124,Gbbfp2,7,16
15288,262602,146484,R24S_C4_58,,56.9507663265,31.002804,Gbbfp2,7,16
15289,262602,146484,R24S_C4_59,,65.0259627551,30.1170096,Gbbfp2,7,16
15290,262602,146484,R24S_C4_60,,60.5269247449,28.3454208,Gbbfp2,7,16
15270,266002,147089,R16S_C4_20,,124.551696429,35.8746732,GbBK2,7,17
15293,264445,146522,R27S_C4_7,,77.9462770408,27.9025236,Gbbfp2,7,16
15262,264578,147437,R11S_C4_29,,49.3370096939,26.1309348,Gbbfp4,7,16
15274,261657,146582,R1S_12,1.30666666667,208.214285714,42.7,Gbbfp2,7,16
15275,261657,146582,R1S_C4_49,,232.990048469,38.9749536,Gbbfp2,7,16
15276,261657,146582,R1S_C4_50,,239.911645408,40.3036452,Gbbfp2,7,16
15277,261657,146582,R1S_C4_51,,236.450846939,39.860748,Gbbfp2,7,16
15278,261657,146582,R1S_C4_52,,234.143647959,39.4178508,Gbbfp2,7,16
15279,261657,146582,R1S_C4_53,,229.52925,39.860748,Gbbfp2,7,16
15280,261657,146582,R1S_C4_54,,246.833242347,41.6323368,Gbbfp2,7,16
15281,261657,146582,R1S_C4_55,,238.758045918,41.1894396,Gbbfp2,7,16
15282,261657,146582,R1S_C4_56,,238.758045918,42.075234,Gbbfp2,7,16
15339,262297,144628,R8S_11,3.96,150.051020408,48.7,Gbbk4,7,17
15340,262297,144628,R8S_C4_43,,125.705295918,41.1894396,Gbbk4,7,17
15341,262297,144628,R8S_C4_44,,128.012494898,44.7326172,Gbbk4,7,17
15342,262297,144628,R8S_C4_45,,125.705295918,43.4039256,Gbbk4,7,17
15343,262297,144628,R8S_C4_46,,130.319693878,42.5181312,Gbbk4,7,17
15344,262297,144628,R8S_C4_47,,134.934091837,47.3900004,Gbbk4,7,17
15302,264471,146030,R30S_C4_65,,95.2502693878,27.9025236,Gbbk4,7,17
15314,261422,145603,R4S_9,2.52,144.948979592,38.3,Gbbkf6,7,17
15315,261422,145603,R4S_C4_33,,162.620479592,39.860748,Gbbkf6,7,17
15316,261422,145603,R4S_C4_34,,177.617272959,41.1894396,Gbbkf6,7,17
15317,261422,145603,R4S_C4_35,,166.081278061,43.8468228,Gbbkf6,7,17
15318,261422,145603,R4S_C4_36,,167.234877551,39.860748,Gbbkf6,7,17
15319,261422,145603,R4S_C4_37,,164.927678571,43.8468228,Gbbkf6,7,17
15263,264135,147022,R12S_C4_1,,63.5262834184,22.5877572,GbBp4,7,16
15264,264135,147022,R12S_C4_2,,48.875569898,20.8161684,GbBp4,7,16
15265,264135,147022,R12S_C4_3,,47.9526903061,21.2590656,GbBp4,7,16
15266,264135,147022,R12S_C4_4,,45.4147714286,20.8161684,GbBp4,7,16
15333,261430,144418,R7S_10,3.02666666667,329.642857143,35.3,Gbbkf4,7,17
15334,261430,144418,R7S_C4_38,,272.212431122,42.9610284,Gbbkf4,7,17
15335,261430,144418,R7S_C4_39,,262.983635204,43.4039256,Gbbkf4,7,17
15336,261430,144418,R7S_C4_40,,266.444433673,39.860748,Gbbkf4,7,17
15337,261430,144418,R7S_C4_41,,262.983635204,41.6323368,Gbbkf4,7,17
15338,261430,144418,R7S_C4_42,,275.673229592,42.9610284,Gbbkf4,7,17
15291,263467,146557,R25S_C4_61,,89.3669119898,23.0306544,GbBp2,7,16
15273,266471,146525,R19S_C4_22,,113.015701531,31.002804,Gbbt2,7,18
15267,264613,146994,R13S_C4_30,,81.0609956633,20.8161684,GDBp0_1,7,16
15256,242272,142227,PR1A_7,158,,51.738317757,OT,7,43
15257,242157,142093,PR4A_8,79.2,,34.261682243,OT,7,43
15366,231701,140840,SEFO017SC1,0.656512605,,34.382568028,(x)Aba,6,9
15374,232034,141727,SEPR041SC1,1.61974177067,109.643858673,23.12602287,(x)Ada,6,9
15359,230279,140074,SEFO010SC1,0.549398946,,17.1766080935,(x)Aha,6,9
15377,228664,142452,SEPR044SC1,2.32028275067,79.90224,26.52852758,(x)Aca,6,9
15358,230660,141037,SEFO009SC1,0.624319648,,24.1508496355,Aba,6,9
15378,230544,146477,SEPR047SC1,2.80891420133,151.083057041,39.69610636,Aba,6,9
15216,237181,153253,Mar-53,,34.7636363636,27.0404040404,Aba1,6,9
15234,229152,150894,Mar-82,,62.0363636364,25.0202020202,Aba1,6,9
15235,229582,150934,Mar-83,,78.4,26.0303030303,Aba1,6,9
15371,233111,141298,SEPR021SC1,2.04570725333,56.6682684388,26.8404908,Aca,6,9
15352,231054,139706,SEFO003SC1,0.610766046,,26.1167160093,Aca,6,9
15355,231800,139928,SEFO006SC1,0.706190355,,26.9334577477,Aca,6,9
15351,230980,139924,SEFO002SC1,0.36292867,,22.5336441869,Aca,6,9
15357,230651,141229,SEFO008SC1,0.41555851,,23.6033753925,Aca,6,9
15232,230458,150159,Mar-80,,56.5818181818,48.2525252525,Abp0_1,6,9
15382,233149,140040,SEPR059SC1,1.605207024,68.4938797551,31.16260072,Ada,6,9
15367,232385,139373,SEFO018SC1,0.312834161,,18.6182644486,Ada,6,9
15368,233055,139600,SEFO019SC1,0.358120915,,23.5801499346,Ada,6,9
15744,204326,135849,T2002/58887,,37.1696428571,26.3,ADa1,6,9
15353,231128,139522,SEFO004SC1,0.461570664,,25.5370955327,Ada,6,9
15350,230809,140326,SEFO001SC1,0.612751679,,24.3894236636,Ada,6,9
15356,230753,140894,SEFO007SC1,0.975877189,,34.3983849439,Ada,6,9
15375,232026,141208,SEPR042SC1,1.82632478667,52.764973102,35.31934728,Ada,6,9
15376,233633,140883,SEPR043SC1,1.62048039333,42.8190964898,27.8779943,Ada,6,9
15743,201931,140711,T2002/5888,,25.0267857143,24.8,Ada1,6,9
15803,222798,135767,T2002/6510,,43.1517857143,30,ADp(c),6,9
15373,232514,141860,SEPR040SC1,1.35283331333,47.6265954898,28.18829186,aGIxr2,6,10
15383,232498,140033,SEPR060SC1,1.905468692,65.1602022857,29.03935093,Aha,6,9
15372,231973,141819,SEPR022SC1,2.32148774,137.482086837,34.47731754,aGDBr2,6,10
15369,233876,142540,SEFO020SC1,0.900705371,,22.655554486,aGIxr2,6,10
15360,229416,140814,SEFO011SC1,1.003612998,,24.4475684299,aGIxr2,6,10
15354,230822,138789,SEFO005SC1,0.875607905,,24.4528971963,Aha,6,9
15362,228848,142346,SEFO013SC1,1.767304856,,25.7651724673,GbBf2,6,13
15380,229513,143878,SEPR057SC1,,82.6561384184,34.33073387,GbBf2,6,13
15370,229262,145647,SEFO055SC1,2.11893369,,33.6558345514,GbBf2,6,13
15379,228863,145217,SEPR056SC1,3.196715148,104.933366327,39.80228047,GbBf2,6,13
15365,231406,141429,SEFO016SC1,,,23.9447519626,GbBr2,6,10
15361,228488,141817,SEFO012SC1,0.649541129,,30.8017683084,GbBr2,6,10
15364,231225,143087,SEFO015SC1,1.280753906,,33.5549420935,GbBr4,6,10
15363,231720,142391,SEFO014SC1,1.503214312,,34.2187568224,GbBr0_1,6,10
15381,231073,143436,SEPR058SC1,4.037194748,144.661097347,35.56686177,NC,6,43
15650,205497,148491,T2002/5354,,24.7589285714,23.1,Aba(b)1,2,4
15649,213796,142440,T2002/5353,,31.5446428571,25.4,Aba1,2,4
15787,205596,148393,T2002/6297,,23.3303571429,24.9,Aba1,2,4
15217,214900,156022,Mar-55,,29.3090909091,19.9696969697,Aba1,2,4
15648,212581,144019,T2002/5352,,29.4910714286,28.5,Aba1,2,4
15204,212485,152858,Mar-36,,29.3090909091,28.0505050505,Abp(c),2,4
15233,228814,150647,Mar-81,,46.5818181818,48.2525252525,Abp(c),2,4
15201,223466,128907,Mar-33,,25.6727272727,42.1919191919,(x)Aba,8,9
15202,223466,128907,Mar-34,,22.9454545455,31.0808080808,(x)Aba,8,9
15651,223052,127658,T2002/5354.001,,28.1517857143,28.6,(x)Aba,8,9
15412,216378,124527,T2000/6474,,25.0267857143,18.1415929204,A-Gbp1,8,9
15806,217157,120833,T2002/6514,,29.4910714286,24.6,A-Gbp1,8,9
15645,221062,127630,T2002/5344,,21.0089285714,30.8,Aba1,8,9
15804,222843,135083,T2002/6511,,36.3660714286,31.2,Aba1,8,9
15641,218031,125375,T2002/5338,,19.8482142857,32.1,Aba1,8,9
15642,218169,125285,T2002/5339,,25.1160714286,26.1,Aba1,8,9
15643,218169,125285,T2002/5340,,28.4196428571,34.3,Aba1,8,9
15644,217882,126996,T2002/5341,,25.1160714286,27.3,ADa1,8,9
15805,217180,120978,T2002/6513,,39.4017857143,28.8,ADa1,8,9
15923,205601,136912,T2003/2629,,29.87,32.3,Aba1,6,9
15926,206503,137146,T2003/2632,,29.77,31.3,Aba1,6,9
15922,205835,136856,T2003/2628,,32.57,30.3,Abp(c),6,9
15924,205485,136774,T2003/2630,,38.97,28.7,Abp,6,9
15925,205379,136600,T2003/2631,,30.87,28.5,Abp,6,9
16146,206597,137257,T20032633,,29.67,28.4,Abp,6,9
16448,271000,102900,T2005/0549,0.37362637363,26.89,45.48,Gbbfi2,16,31
16068,211613,146722,T2003/4555,,28.27,28.1,Aba1,2,4
16069,211984,146399,T2003/4556,,26.37,28.7,Aba1,2,4
16104,211896,146118,T2003/5493,,29.77,28.6,Aba1,2,4
16063,213351,147298,T2003/4550,,26.37,25.3,Aba1,2,4
16064,213351,147298,T2003/4551,,26.37,24.5,Aba1,2,4
16105,212724,147169,T2003/5495,,27.77,24.1,Aba1,2,4
16106,212824,147258,T2003/5496,,28.77,21,Aba1,2,4
16065,212905,146832,T2003/4552,,28.07,25.7,Abp(c),2,4
16066,212582,147033,T2003/4553,,26.97,23.1,Abp(c),2,4
16067,212582,147033,T2003/4554,,29.37,23.9,Abp(c),2,4
16107,212912,147378,T2003/5497,,27.67,21.5,Abp1,2,4
15999,209136,149973,T2003/3596,,27.37,24,Abp0,2,4
16000,209136,149973,T2003/3597,,23.97,22.6,Abp0,2,4
15862,229502,132968,T2002/9574,,33.8660714286,26,Gbap2,8,14
15863,229502,132968,T2002/9575,,30.4732142857,25.3,Gbap2,8,14
15864,229502,132968,T2002/9576,,24.5803571429,24.7,Gbap2,8,14
15865,229502,132968,T2002/9577,,23.3303571429,26.6,Gbap2,8,14
15866,229502,132968,T2002/9578,,26.6339285714,26.6,Gbap2,8,14
17318,253400,107800,T2006/4199,0.56043956044,39.4,26.4329896907,Gbbfi2,13,28
17319,253750,107750,T2006/4200,0.40659340659,35.04,17.7319587629,Gbbfi2,13,28
17320,253750,107750,T2006/4201,0.23076923077,30.2,19.3195876289,Gbbfi2,13,28
17321,253750,107750,T2006/4202,0.51648351648,29.17,17.9793814433,Gbbfi2,13,28
17315,253400,108250,T2006/4196,0.62637362637,35.7,22.5463917526,Gbbfi4,13,28
17316,253400,108250,T2006/4197,0.67032967033,32.14,21.6494845361,Gbbfi4,13,28
17317,253400,108250,T2006/4198,0.59340659341,36.7,23.6804123711,Gbbfi4,13,28
17079,208400,141000,T2006/2763,0.7032967033,41.57,27.1415929204,Aba1,6,9
17080,208400,141000,T2006/2764,0.7032967033,39.54,27.1946902655,Aba1,6,9
17081,208400,141000,T2006/2765,0.7032967033,40.84,28.7610619469,Aba1,6,9
17082,208400,141000,T2006/2766,0.78021978022,44.24,30.3274336283,Aba1,6,9
17083,208400,141000,T2006/2767,0.62637362637,40.04,27.1415929204,Aba1,6,9
17084,208400,141000,T2006/2768,0.62637362637,38.17,29.9115044248,Aba1,6,9
17085,208400,141000,T2006/2769,0.7032967033,24.97,26.5486725664,Aba1,6,9
16998,215250,149625,t2006/2384,1.47252747253,27.92,22.4778761062,Aba1,2,4
16999,215250,149625,t2006/2385,0.86813186813,25.87,22.4778761062,Aba1,2,4
17000,215250,149625,t2006/2386,0.97802197802,25.17,22.1415929204,Aba1,2,4
17001,215250,149625,t2006/2387,0.86813186813,25.87,23.2920353982,Aba1,2,4
16716,213000,143000,T2005/7182,0.86813186813,29.97,28.9,Aba1,2,4
16717,213000,143000,T2005/7183,0.86813186813,33.79,25.8,Aba1,2,4
16718,213000,143000,T2005/7184,0.79120879121,28.92,24.57,Aba1,2,4
16719,213000,143000,T2005/7185,1.06593406593,34.14,29.68,Aba1,2,4
16720,213000,143000,T2005/7186,0.73626373626,30.82,27.43,Aba1,2,4
16721,213000,143000,T2005/7187,0.81318681319,31.45,27.23,Aba1,2,4
16722,213000,143000,T2005/7188,0.86813186813,31.37,26.63,Aba1,2,4
16723,213000,142625,T2005/7189,0.83516483517,45.97,28.77,Aba1,2,4
16724,213000,142625,T2005/7190,0.9010989011,39.47,31.15,Aba1,2,4
17075,220900,129100,T2006/2757,0.92307692308,43.4,30,(x)Aba,8,9
16946,224125,131375,T2006/1670,1.05494505494,33.17,33.5132743363,(x)Aca,8,9
16947,224125,131375,T2006/1671,0.9010989011,35.97,30.3362831858,(x)Aca,8,9
16948,224125,131375,T2006/1672,1.08791208791,32.49,30.6017699115,(x)Aca,8,9
16949,224125,131375,T2006/1673,1.05494505494,27.69,29.5398230089,(x)Aca,8,9
16938,214150,124100,T2006/1662,0.75824175824,37.27,31.1327433628,(x)ADa,8,9
16939,214150,124100,T2006/1663,0.72527472528,36.99,39.5575221239,(x)ADa,8,9
16940,214150,124100,T2006/1664,0.72527472528,32.75,31.9469026549,(x)ADa,8,9
16941,214150,124100,T2006/1665,0.7032967033,33.77,28.4778761062,(x)ADa,8,9
17076,221050,128720,T2006/2758,0.84615384615,34.57,26.4601769912,(x)Aba,8,9
16992,223300,128600,T2006/2378,1.1978021978,34.47,37.9646017699,Aba0,8,9
17078,218430,124700,T2006/2761,0.62637362637,32.7,27.407079646,Aba1,8,9
16994,223000,130600,T2006/2380,2.68131868132,38.1,31.389380531,Aca0,8,9
16995,223000,130600,T2006/2381,1.01098901099,29.27,32.017699115,Aca0,8,9
16996,223000,130600,T2006/2382,0.94505494506,24.12,30.2654867257,Aca0,8,9
16997,223000,130600,T2006/2383,0.92307692308,35.39,32.9026548673,Aca0,8,9
16942,224000,131000,T2006/1666,0.92307692308,31.57,31.6371681416,Ada1,8,9
16943,224000,131000,T2006/1667,0.86813186813,31.95,30.3716814159,Ada1,8,9
16944,224000,131000,T2006/1668,0.92307692308,31.67,30.2654867257,Ada1,8,9
16945,224000,131000,T2006/1669,0.9010989011,31.07,26.9469026549,Ada1,8,9
16989,223690,128950,T2006/2375,1.30769230769,37.49,36,Aca0,8,9
16990,223600,128750,T2006/2376,0.75824175824,28.75,33.2123893805,Aca0,8,9
16993,223550,128600,T2006/2379,0.86813186813,30.77,37.6814159292,ADp(c),8,9
16988,222750,127375,T2006/2374,2.35164835165,38.75,31.6814159292,Gbax2,8,19
16991,223350,128800,T2006/2377,1.16483516483,28.99,33.0973451327,GbBK2,8,19
17077,218400,127000,T2006/2759,0.89010989011,41.5,29.1150442478,GbBK2,8,19
17993,218100,140820,T2008/3430,1.69230769231,57.17,74.956043956,Aba1,6,9
17655,206500,142500,T2007/4795,0.51648351648,26.17,53.6804123711,Aba1,6,9
17656,206500,142500,T2007/4796,0.7032967033,30.7,97.3608247423,Aba1,6,9
17657,206500,142500,T2007/4797,0.59340659341,27.34,52.2680412371,Aba1,6,9
17658,206500,142500,T2007/4798,0.51648351648,27.87,78.6597938144,Aba1,6,9
17435,211000,140500,T2007/2150,0.78021978022,29.9,28.3505154639,Aba1,6,9
17436,211000,140500,T2007/2151,0.7032967033,30.47,34.4742268041,Aba1,6,9
17437,211000,140500,T2007/2152,0.62637362637,26.54,21.0309278351,Aba1,6,9
17438,211000,140500,T2007/2153,0.40659340659,24,29.8969072165,Aba1,6,9
17439,211000,140500,T2007/2154,0.40659340659,27.7,48.4948453608,Aba1,6,9
17440,211000,140500,T2007/2155,0.51648351648,28.14,34.1958762887,Aba1,6,9
17441,211000,140500,T2007/2156,0.37362637363,19.74,8.96907216495,Aba1,6,9
18002,209000,143500,T2008/3443,0.62637362637,30.7,93.9340659341,Aba1,6,9
18003,209000,143500,T2008/3444,0.62637362637,31.94,89.7142857143,Aba1,6,9
18004,209000,143500,T2008/3445,0.67032967033,31.14,85.6483516484,Aba1,6,9
18005,209000,143500,T2008/3446,0.62637362637,34.84,79.8241758242,Aba1,6,9
17998,210190,143125,T2008/3439,0.89010989011,40.14,80.010989011,Aba1,6,9
17999,209875,143125,T2008/3440,0.45054945055,27.1,82.1758241758,Aba1,6,9
18000,209875,143125,T2008/3441,0.48351648352,27.54,74.7032967033,Aba1,6,9
18001,209875,143125,T2008/3442,0.62637362637,26.47,74.1538461538,Aba1,6,9
17442,210500,140250,T2007/2157,0.56043956044,33.5,30.793814433,Abp1,6,9
